Episode | Reward  | Done Reason                         | Timestep Actions/Rewards
        |         |                                     | -0.11    1.92     -10.00

E529    | -8.35   | too far from path                   | +z       +x       -z
        |         |                                     | -0.03    1.68     -10.00

E530    | -8.18   | too far from path                   | -y       -z       -x
        |         |                                     | -0.05    1.86     -10.00

E531    | -8.51   | too far from path                   | +x       -x       +z
        |         |                                     | -0.09    1.58     -10.00

E532    | -4.96   | too far from path                   | -x       -y       +0       +0       +z
        |         |                                     | -0.09    1.70     1.71     1.71     -10.00

E533    | -4.21   | too far from path                   | +0       +0       -y       +z       -z
        |         |                                     | -0.00    2.00     1.94     1.85     -10.00

E534    | -6.39   | too far from path                   | -z       +0       -x       -z
        |         |                                     | -0.03    1.97     1.67     -10.00

E535    | -8.19   | too far from path                   | -x       +z       +y
        |         |                                     | -0.08    1.90     -10.00

E536    | -8.36   | too far from path                   | +z       +x       +y
        |         |                                     | -0.03    1.68     -10.00

E537    | -8.38   | too far from path                   | -x       -y       +x
        |         |                                     | -0.08    1.71     -10.00

E538    | -8.10   | too far from path                   | +z       -z       -x
        |         |                                     | -0.03    1.94     -10.00

E539    | -0.55   | too far from path                   | +0       +0       +0       +0       -y       +y       -z
        |         |                                     | -0.01    1.99     1.99     1.99     1.93     1.56     -10.00

E540    | -8.50   | too far from path                   | +x       -x       +y
        |         |                                     | -0.09    1.59     -10.00

E541    | -8.40   | too far from path                   | +z       +y       +y
        |         |                                     | -0.03    1.63     -10.00

E542    | -8.35   | too far from path                   | -z       +x       +z
        |         |                                     | -0.03    1.68     -10.00

E543    | -6.18   | too far from path                   | -x       -z       -x
        |         |                                     | 1.92     1.91     -10.00

E544    | -8.37   | too far from path                   | +x       -y       -z
        |         |                                     | -0.09    1.72     -10.00

E545    | -8.22   | too far from path                   | +x       -z       -x
        |         |                                     | -0.09    1.87     -10.00

E546    | -8.38   | too far from path                   | -z       +y       -z
        |         |                                     | -0.03    1.65     -10.00

E547    | -4.37   | too far from path                   | -x       +z       +0       +0       -y
        |         |                                     | -0.08    1.90     1.90     1.90     -10.00

E548    | -6.52   | too far from path                   | +x       +x       +0       -z
        |         |                                     | -0.04    1.76     1.76     -10.00

E549    | -6.11   | too far from path                   | +0       +z       +z       -x
        |         |                                     | -0.01    1.97     1.93     -10.00

E550    | -8.23   | too far from path                   | -y       -y       +x
        |         |                                     | -0.05    1.82     -10.00

E551    | -6.36   | too far from path                   | +x       +0       +x       -y
        |         |                                     | -0.09    1.91     1.82     -10.00

E552    | -8.48   | too far from path                   | -y       +y       +x
        |         |                                     | -0.05    1.56     -10.00

E553    | -8.10   | too far from path                   | +z       -z       -z
        |         |                                     | -0.03    1.93     -10.00

E554    | -6.16   | too far from path                   | +z       -z       +0       -z
        |         |                                     | -0.03    1.94     1.94     -10.00

E555    | -6.56   | too far from path                   | +x       +0       +y       -y
        |         |                                     | -0.09    1.91     1.62     -10.00

E556    | -8.41   | too far from path                   | +y       +x       +z
        |         |                                     | -0.11    1.70     -10.00

E557    | -6.12   | too far from path                   | -z       +0       +z       +z
        |         |                                     | -0.03    1.96     1.95     -10.00

E558    | -8.22   | too far from path                   | +x       +z       -y
        |         |                                     | -0.09    1.87     -10.00

E559    | -4.18   | too far from path                   | +0       +z       +z       +0       +y
        |         |                                     | -0.01    1.97     1.93     1.93     -10.00

E560    | -8.39   | too far from path                   | -y       -x       -x
        |         |                                     | -0.04    1.65     -10.00

E561    | -6.84   | too far from path                   | +x       +y       +0       +x
        |         |                                     | -0.09    1.62     1.63     -10.00

E562    | -8.33   | too far from path                   | -x       -x       -x
        |         |                                     | -0.09    1.76     -10.00

E563    | -8.32   | too far from path                   | -x       -x       -x
        |         |                                     | -0.08    1.76     -10.00

E564    | -8.33   | too far from path                   | -x       -x       -x
        |         |                                     | -0.09    1.76     -10.00

E565    | -8.32   | too far from path                   | -x       -x       -x
        |         |                                     | -0.08    1.77     -10.00

E566    | -8.32   | too far from path                   | -x       -x       -x
        |         |                                     | -0.08    1.77     -10.00

E567    | -6.57   | too far from path                   | +x       +0       +y       -z
        |         |                                     | -0.09    1.90     1.62     -10.00

E568    | -8.34   | too far from path                   | -z       -x       -y
        |         |                                     | -0.02    1.68     -10.00

E569    | -8.18   | too far from path                   | -y       -z       +y
        |         |                                     | -0.04    1.86     -10.00

E570    | -8.44   | too far from path                   | -x       +y       -z
        |         |                                     | -0.09    1.64     -10.00

E571    | -8.42   | too far from path                   | +y       +x       +y
        |         |                                     | -0.11    1.69     -10.00

E572    | -8.49   | too far from path                   | -y       +y       +x
        |         |                                     | -0.05    1.56     -10.00

E573    | -8.36   | too far from path                   | +z       +x       -y
        |         |                                     | -0.03    1.68     -10.00

E574    | -4.41   | too far from path                   | -z       +0       +y       -x
        |         |                                     | 1.97     1.96     1.66     -10.00

E575    | -8.42   | too far from path                   | +y       +x       -y
        |         |                                     | -0.11    1.69     -10.00

E576    | -8.43   | too far from path                   | -x       +y       +y
        |         |                                     | -0.08    1.65     -10.00

E577    | -6.25   | too far from path                   | -y       +0       -y       +y
        |         |                                     | -0.04    1.96     1.83     -10.00

E578    | -8.19   | too far from path                   | -y       +z       -x
        |         |                                     | -0.05    1.85     -10.00

E579    | -8.36   | too far from path                   | -z       -x       -y
        |         |                                     | -0.03    1.68     -10.00

E580    | -6.12   | too far from path                   | -z       +0       +z       -y
        |         |                                     | -0.03    1.97     1.95     -10.00

E581    | -8.38   | too far from path                   | -y       +x       -y
        |         |                                     | -0.04    1.66     -10.00

E582    | -6.25   | too far from path                   | +y       +z       +0       -z
        |         |                                     | -0.12    1.93     1.93     -10.00

E583    | -8.41   | too far from path                   | +y       +x       +y
        |         |                                     | -0.11    1.70     -10.00

E584    | -8.31   | too far from path                   | +z       -y       -y
        |         |                                     | -0.03    1.73     -10.00

E585    | -4.74   | too far from path                   | +0       -z       +y       +0       -x
        |         |                                     | -0.01    1.97     1.65     1.66     -10.00

E586    | -8.38   | too far from path                   | -y       -x       -y
        |         |                                     | -0.05    1.66     -10.00

E587    | -6.38   | too far from path                   | -z       +0       -x       -y
        |         |                                     | -0.03    1.96     1.68     -10.00

E588    | -4.17   | too far from path                   | +0       -z       -z       +0       -z
        |         |                                     | -0.03    1.97     1.94     1.94     -10.00

E589    | -8.38   | too far from path                   | -x       -y       -y
        |         |                                     | -0.09    1.70     -10.00

E590    | -8.10   | too far from path                   | +z       -z       +y
        |         |                                     | -0.03    1.94     -10.00

E591    | -6.35   | too far from path                   | +0       +z       +x       +x
        |         |                                     | -0.00    1.96     1.69     -10.00

E592    | -8.38   | too far from path                   | -x       -y       -x
        |         |                                     | -0.08    1.70     -10.00

E593    | -4.38   | too far from path                   | -x       +z       +0       +0       +z
        |         |                                     | -0.09    1.90     1.90     1.90     -10.00

E594    | -6.25   | too far from path                   | -y       +0       -z       -x
        |         |                                     | -0.04    1.96     1.84     -10.00

E595    | -4.75   | too far from path                   | +x       +x       +0       +0       -z
        |         |                                     | -0.09    1.77     1.78     1.78     -10.00

E596    | -8.19   | too far from path                   | -y       +z       -z
        |         |                                     | -0.05    1.85     -10.00

E597    | -8.45   | too far from path                   | +y       -x       -x
        |         |                                     | -0.12    1.66     -10.00

E598    | -8.39   | too far from path                   | +z       +y       +y
        |         |                                     | -0.03    1.64     -10.00

E599    | -6.18   | too far from path                   | -x       +0       +z       -z
        |         |                                     | -0.04    1.96     1.90     -10.00

E600    | -8.45   | too far from path                   | +y       -x       -x
        |         |                                     | -0.11    1.66     -10.00

E601    | -8.31   | too far from path                   | -z       -y       -x
        |         |                                     | -0.03    1.73     -10.00

E602    | -8.35   | too far from path                   | -z       +x       +y
        |         |                                     | -0.03    1.68     -10.00

E603    | -6.14   | too far from path                   | -z       +z       +0       -x
        |         |                                     | -0.03    1.95     1.95     -10.00

E604    | -8.08   | too far from path                   | -z       -z       -y
        |         |                                     | -0.03    1.95     -10.00

E605    | -6.33   | too far from path                   | +0       -x       -x       -z
        |         |                                     | -0.01    1.91     1.77     -10.00

E606    | -8.38   | too far from path                   | -x       -y       -z
        |         |                                     | -0.08    1.70     -10.00

E607    | -6.09   | too far from path                   | -z       -z       -x
        |         |                                     | 1.97     1.95     -10.00

E608    | -8.18   | too far from path                   | -x       -z       +z
        |         |                                     | -0.09    1.90     -10.00

E609    | -8.39   | too far from path                   | -y       +x       -z
        |         |                                     | -0.05    1.66     -10.00

E610    | -6.33   | too far from path                   | +0       +x       +x       -x
        |         |                                     | -0.01    1.91     1.78     -10.00

E611    | -4.65   | too far from path                   | +y       +0       +0       +x       +y
        |         |                                     | -0.11    1.89     1.88     1.69     -10.00

E612    | -8.37   | too far from path                   | -x       -y       -x
        |         |                                     | -0.08    1.71     -10.00

E613    | -8.10   | too far from path                   | +z       +z       +y
        |         |                                     | -0.03    1.93     -10.00

E614    | -6.25   | too far from path                   | -y       +0       -z       -y
        |         |                                     | -0.04    1.96     1.84     -10.00

E615    | -6.20   | too far from path                   | +0       -y       -z       -y
        |         |                                     | -0.01    1.95     1.86     -10.00

E616    | -8.30   | too far from path                   | +z       -y       +z
        |         |                                     | -0.03    1.73     -10.00

E617    | -6.14   | too far from path                   | -z       -z       +0       +y
        |         |                                     | -0.03    1.95     1.95     -10.00

E618    | -6.78   | too far from path                   | -x       +y       +0       +x
        |         |                                     | -0.08    1.65     1.65     -10.00

E619    | -8.39   | too far from path                   | -y       +x       -z
        |         |                                     | -0.04    1.66     -10.00

E620    | -8.18   | too far from path                   | +y       +z       +y
        |         |                                     | -0.11    1.93     -10.00

E621    | -4.17   | too far from path                   | +0       +z       -z       +0       +y
        |         |                                     | -0.01    1.97     1.94     1.94     -10.00

E622    | -6.17   | too far from path                   | +z       -z       +0       -y
        |         |                                     | -0.03    1.93     1.93     -10.00

E623    | -8.31   | too far from path                   | -z       -y       -y
        |         |                                     | -0.03    1.73     -10.00

E624    | -6.38   | too far from path                   | +z       +0       +x       +y
        |         |                                     | -0.03    1.96     1.69     -10.00

E625    | -8.41   | too far from path                   | -x       +x       +z
        |         |                                     | -0.03    1.62     -10.00

E626    | -6.56   | too far from path                   | -x       -x       +0       +y
        |         |                                     | -0.08    1.76     1.77     -10.00

E627    | -8.37   | too far from path                   | +x       -y       +x
        |         |                                     | -0.09    1.72     -10.00

E628    | -8.09   | too far from path                   | -z       +z       +z
        |         |                                     | -0.03    1.95     -10.00

E629    | -6.28   | too far from path                   | -x       +z       +0       +y
        |         |                                     | -0.09    1.90     1.90     -10.00

E630    | -4.44   | too far from path                   | -z       +0       +0       +y       -z
        |         |                                     | -0.03    1.96     1.96     1.67     -10.00

E631    | -8.18   | too far from path                   | -x       -z       -x
        |         |                                     | -0.09    1.90     -10.00

E632    | -8.35   | too far from path                   | -z       +x       +x
        |         |                                     | -0.03    1.68     -10.00

E633    | -3.22   | too far from path                   | -z       +x       +0       +0       +0       -x
        |         |                                     | -0.03    1.70     1.70     1.70     1.71     -10.00

E634    | -6.10   | too far from path                   | +0       +z       +z       +y
        |         |                                     | -0.00    1.97     1.93     -10.00

E635    | -8.23   | too far from path                   | -y       -y       -y
        |         |                                     | -0.04    1.82     -10.00

E636    | -8.31   | too far from path                   | +x       +x       -x
        |         |                                     | -0.09    1.78     -10.00

E637    | -8.39   | too far from path                   | -y       +x       +x
        |         |                                     | -0.05    1.66     -10.00

E638    | -6.78   | too far from path                   | -x       +y       +0       +y
        |         |                                     | -0.09    1.65     1.65     -10.00

E639    | -8.48   | too far from path                   | -x       +x       -y
        |         |                                     | -0.09    1.61     -10.00

E640    | -8.31   | too far from path                   | -z       -y       -z
        |         |                                     | -0.03    1.73     -10.00

E641    | -8.48   | too far from path                   | -x       +x       +x
        |         |                                     | -0.08    1.61     -10.00

E642    | -8.45   | too far from path                   | +y       -x       +z
        |         |                                     | -0.11    1.66     -10.00

E643    | -2.51   | too far from path                   | +0       +x       -z       +0       +0       +x
        |         |                                     | -0.03    1.91     1.87     1.87     1.88     -10.00

E644    | -8.30   | too far from path                   | +z       -y       -z
        |         |                                     | -0.03    1.73     -10.00

E645    | -6.68   | too far from path                   | +z       -x       +0       +y
        |         |                                     | -0.03    1.68     1.68     -10.00

E646    | -6.33   | too far from path                   | +x       +0       -z       -y
        |         |                                     | -0.09    1.91     1.85     -10.00

E647    | -4.22   | too far from path                   | +0       +0       -y       +z       +z
        |         |                                     | -0.00    2.00     1.94     1.85     -10.00

E648    | -6.14   | too far from path                   | +0       +z       +z       +z
        |         |                                     | -0.04    1.96     1.93     -10.00

E649    | -6.69   | too far from path                   | +z       -x       +0       -y
        |         |                                     | -0.04    1.67     1.68     -10.00

E650    | -6.91   | too far from path                   | +x       -x       +0       -x
        |         |                                     | -0.09    1.59     1.59     -10.00

E651    | -8.30   | too far from path                   | +z       -y       -y
        |         |                                     | -0.03    1.73     -10.00

E652    | -6.35   | too far from path                   | +0       -z       +x       +x
        |         |                                     | -0.01    1.97     1.69     -10.00

E653    | -6.73   | too far from path                   | -z       +y       +0       -y
        |         |                                     | -0.03    1.65     1.65     -10.00

E654    | -8.35   | too far from path                   | +z       +x       +y
        |         |                                     | -0.03    1.69     -10.00

E655    | -8.45   | too far from path                   | +y       -x       -y
        |         |                                     | -0.11    1.66     -10.00

E656    | -3.39   | too far from path                   | -z       +y       +0       +0       +0       -x
        |         |                                     | -0.03    1.65     1.66     1.66     1.67     -10.00

E657    | -6.33   | too far from path                   | +x       +0       -z       +x
        |         |                                     | -0.09    1.91     1.85     -10.00

E658    | -8.10   | too far from path                   | +z       -z       -y
        |         |                                     | -0.03    1.94     -10.00

E659    | -8.47   | too far from path                   | -x       +x       +z
        |         |                                     | -0.08    1.61     -10.00

E660    | -6.48   | too far from path                   | +0       -x       +x       +z
        |         |                                     | -0.00    1.91     1.61     -10.00

E661    | -6.42   | too far from path                   | +0       -y       +x       -x
        |         |                                     | -0.03    1.95     1.66     -10.00

E662    | -8.31   | too far from path                   | +z       -y       +z
        |         |                                     | -0.03    1.73     -10.00

E663    | -0.34   | too far from path                   | +z       -z       +0       +0       +0       +0       +z
        |         |                                     | -0.03    1.94     1.94     1.94     1.94     1.94     -10.00

E664    | -8.38   | too far from path                   | -y       +x       -z
        |         |                                     | -0.04    1.66     -10.00

E665    | -8.37   | too far from path                   | +x       -y       +z
        |         |                                     | -0.09    1.71     -10.00

E666    | -8.23   | too far from path                   | -y       -y       -x
        |         |                                     | -0.05    1.82     -10.00

E667    | -4.84   | too far from path                   | -z       -y       +0       +0       +y
        |         |                                     | -0.03    1.73     1.73     1.74     -10.00

E668    | -8.48   | too far from path                   | +y       -y       +x
        |         |                                     | -0.11    1.63     -10.00

E669    | -6.22   | too far from path                   | +0       -y       -z       -z
        |         |                                     | -0.02    1.95     1.86     -10.00

E670    | -4.72   | too far from path                   | +0       -z       +y       +0       +z
        |         |                                     | -0.01    1.97     1.66     1.66     -10.00

E671    | -6.48   | too far from path                   | +x       +0       -y       -x
        |         |                                     | -0.09    1.91     1.70     -10.00

E672    | -8.09   | too far from path                   | -z       +z       -y
        |         |                                     | -0.03    1.95     -10.00

E673    | -8.34   | too far from path                   | -z       +x       -z
        |         |                                     | -0.03    1.69     -10.00

E674    | -8.18   | too far from path                   | -x       +z       -y
        |         |                                     | -0.08    1.91     -10.00

E675    | -6.58   | too far from path                   | +z       -y       +0       +x
        |         |                                     | -0.03    1.72     1.73     -10.00

E676    | -4.44   | too far from path                   | +y       +0       -z       +0       +y
        |         |                                     | -0.11    1.88     1.90     1.90     -10.00

E677    | -6.72   | too far from path                   | -y       -x       +0       +y
        |         |                                     | -0.04    1.66     1.67     -10.00

E678    | -6.38   | too far from path                   | -z       +0       +x       +z
        |         |                                     | -0.04    1.96     1.70     -10.00

E679    | -8.23   | too far from path                   | -y       -y       +z
        |         |                                     | -0.05    1.82     -10.00

E680    | -6.37   | too far from path                   | +0       +z       +x       +y
        |         |                                     | -0.01    1.97     1.68     -10.00

E681    | -8.10   | too far from path                   | +z       -z       -z
        |         |                                     | -0.03    1.93     -10.00

E682    | -4.55   | too far from path                   | -y       -y       +0       +0       -x
        |         |                                     | -0.04    1.83     1.83     1.83     -10.00

E683    | -0.98   | too far from path                   | +0       -z       +0       +x       +0       +0       -x
        |         |                                     | -0.00    1.97     1.97     1.69     1.70     1.70     -10.00

E684    | -8.39   | too far from path                   | -y       -x       +y
        |         |                                     | -0.05    1.65     -10.00

E685    | -6.32   | too far from path                   | +x       -z       +0       -z
        |         |                                     | -0.09    1.88     1.88     -10.00

